year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2006,semi-final,dk,si,dk,si,0,,
2006,semi-final,dk,bg,dk,bg,0,,
2006,semi-final,dk,ee,dk,ee,2,,
2006,semi-final,dk,pt,dk,pt,0,,
2006,semi-final,dk,nl,dk,nl,0,,
2006,semi-final,dk,mc,dk,mc,0,,
2006,semi-final,dk,by,dk,by,0,,
2006,semi-final,dk,ad,dk,ad,0,,
2006,semi-final,ee,fi,ee,fi,12,,
2006,semi-final,ee,ba,ee,ba,1,,
2006,semi-final,ee,ru,ee,ru,10,,
2006,semi-final,ee,se,ee,se,7,,
2006,semi-final,ee,lt,ee,lt,8,,
2006,semi-final,ee,am,ee,am,0,,
2006,semi-final,ee,ua,ee,ua,4,,
2006,semi-final,ee,tr,ee,tr,0,,
2006,semi-final,ee,ie,ee,ie,6,,
2006,semi-final,ee,mk,ee,mk,0,,
2006,semi-final,ee,pl,ee,pl,0,,
2006,semi-final,ee,be,ee,be,3,,
2006,semi-final,ee,is,ee,is,5,,
2006,semi-final,ee,al,ee,al,0,,
2006,semi-final,ee,cy,ee,cy,0,,
2006,semi-final,ee,si,ee,si,0,,
2006,semi-final,ee,bg,ee,bg,0,,
2006,semi-final,ee,ee,ee,ee,0,,
2006,semi-final,ee,pt,ee,pt,0,,
2006,semi-final,ee,nl,ee,nl,0,,
2006,semi-final,ee,mc,ee,mc,2,,
2006,semi-final,ee,by,ee,by,0,,
2006,semi-final,ee,ad,ee,ad,0,,
2006,semi-final,fi,fi,fi,fi,0,,
2006,semi-final,fi,ba,fi,ba,12,,
2006,semi-final,fi,ru,fi,ru,6,,
2006,semi-final,fi,se,fi,se,10,,
2006,semi-final,fi,lt,fi,lt,8,,
2006,semi-final,fi,am,fi,am,0,,
2006,semi-final,fi,ua,fi,ua,2,,
2006,semi-final,fi,tr,fi,tr,0,,
2006,semi-final,fi,ie,fi,ie,4,,
2006,semi-final,fi,mk,fi,mk,0,,
2006,semi-final,fi,pl,fi,pl,0,,
2006,semi-final,fi,be,fi,be,3,,
2006,semi-final,fi,is,fi,is,7,,
2006,semi-final,fi,al,fi,al,0,,
2006,semi-final,fi,cy,fi,cy,0,,
2006,semi-final,fi,si,fi,si,1,,
2006,semi-final,fi,bg,fi,bg,0,,
2006,semi-final,fi,ee,fi,ee,5,,
2006,semi-final,fi,pt,fi,pt,0,,
2006,semi-final,fi,nl,fi,nl,0,,
2006,semi-final,fi,mc,fi,mc,0,,
2006,semi-final,fi,by,fi,by,0,,
2006,semi-final,fi,ad,fi,ad,0,,
2006,semi-final,fr,fi,fr,fi,5,,
2006,semi-final,fr,ba,fr,ba,6,,
2006,semi-final,fr,ru,fr,ru,0,,
2006,semi-final,fr,se,fr,se,0,,
2006,semi-final,fr,lt,fr,lt,0,,
2006,semi-final,fr,am,fr,am,12,,
2006,semi-final,fr,ua,fr,ua,0,,
2006,semi-final,fr,tr,fr,tr,10,,
2006,semi-final,fr,ie,fr,ie,0,,
2006,semi-final,fr,mk,fr,mk,0,,
2006,semi-final,fr,pl,fr,pl,2,,
2006,semi-final,fr,be,fr,be,3,,
2006,semi-final,fr,is,fr,is,1,,
2006,semi-final,fr,al,fr,al,0,,
2006,semi-final,fr,cy,fr,cy,0,,
2006,semi-final,fr,si,fr,si,0,,
2006,semi-final,fr,bg,fr,bg,4,,
2006,semi-final,fr,ee,fr,ee,0,,
2006,semi-final,fr,pt,fr,pt,7,,
2006,semi-final,fr,nl,fr,nl,0,,
2006,semi-final,fr,mc,fr,mc,8,,
2006,semi-final,fr,by,fr,by,0,,
2006,semi-final,fr,ad,fr,ad,0,,
2006,semi-final,de,fi,de,fi,12,,
2006,semi-final,de,ba,de,ba,10,,
2006,semi-final,de,ru,de,ru,5,,
2006,semi-final,de,se,de,se,4,,
2006,semi-final,de,lt,de,lt,1,,
2006,semi-final,de,am,de,am,7,,
2006,semi-final,de,ua,de,ua,0,,
2006,semi-final,de,tr,de,tr,8,,
2006,semi-final,de,ie,de,ie,0,,
2006,semi-final,de,mk,de,mk,0,,
2006,semi-final,de,pl,de,pl,6,,
2006,semi-final,de,be,de,be,0,,
2006,semi-final,de,is,de,is,0,,
2006,semi-final,de,al,de,al,3,,
2006,semi-final,de,cy,de,cy,2,,
2006,semi-final,de,si,de,si,0,,
2006,semi-final,de,bg,de,bg,0,,
2006,semi-final,de,ee,de,ee,0,,
2006,semi-final,de,pt,de,pt,0,,
2006,semi-final,de,nl,de,nl,0,,
2006,semi-final,de,mc,de,mc,0,,
2006,semi-final,de,by,de,by,0,,
2006,semi-final,de,ad,de,ad,0,,
2006,semi-final,gr,fi,gr,fi,8,,
2006,semi-final,gr,ba,gr,ba,6,,
2006,semi-final,gr,ru,gr,ru,5,,
2006,semi-final,gr,se,gr,se,0,,
2006,semi-final,gr,lt,gr,lt,1,,
2006,semi-final,gr,am,gr,am,10,,
2006,semi-final,gr,ua,gr,ua,4,,
2006,semi-final,gr,tr,gr,tr,0,,
2006,semi-final,gr,ie,gr,ie,0,,
2006,semi-final,gr,mk,gr,mk,0,,
2006,semi-final,gr,pl,gr,pl,2,,
2006,semi-final,gr,be,gr,be,0,,
2006,semi-final,gr,is,gr,is,0,,
2006,semi-final,gr,al,gr,al,7,,
2006,semi-final,gr,cy,gr,cy,12,,
2006,semi-final,gr,si,gr,si,0,,
2006,semi-final,gr,bg,gr,bg,3,,
2006,semi-final,gr,ee,gr,ee,0,,
2006,semi-final,gr,pt,gr,pt,0,,
2006,semi-final,gr,nl,gr,nl,0,,
2006,semi-final,gr,mc,gr,mc,0,,
2006,semi-final,gr,by,gr,by,0,,
2006,semi-final,gr,ad,gr,ad,0,,
2006,semi-final,is,fi,is,fi,12,,
2006,semi-final,is,ba,is,ba,7,,
2006,semi-final,is,ru,is,ru,6,,
2006,semi-final,is,se,is,se,10,,
2006,semi-final,is,lt,is,lt,8,,
2006,semi-final,is,am,is,am,0,,
2006,semi-final,is,ua,is,ua,5,,
2006,semi-final,is,tr,is,tr,0,,
2006,semi-final,is,ie,is,ie,2,,
2006,semi-final,is,mk,is,mk,0,,
2006,semi-final,is,pl,is,pl,3,,
2006,semi-final,is,be,is,be,4,,
2006,semi-final,is,is,is,is,0,,
2006,semi-final,is,al,is,al,0,,
2006,semi-final,is,cy,is,cy,0,,
2006,semi-final,is,si,is,si,0,,
2006,semi-final,is,bg,is,bg,0,,
2006,semi-final,is,ee,is,ee,0,,
2006,semi-final,is,pt,is,pt,0,,
2006,semi-final,is,nl,is,nl,1,,
2006,semi-final,is,mc,is,mc,0,,
2006,semi-final,is,by,is,by,0,,
2006,semi-final,is,ad,is,ad,0,,
2006,semi-final,ie,fi,ie,fi,10,,
2006,semi-final,ie,ba,ie,ba,6,,
2006,semi-final,ie,ru,ie,ru,4,,
2006,semi-final,ie,se,ie,se,8,,
2006,semi-final,ie,lt,ie,lt,12,,
2006,semi-final,ie,am,ie,am,0,,
2006,semi-final,ie,ua,ie,ua,3,,
2006,semi-final,ie,tr,ie,tr,0,,
2006,semi-final,ie,ie,ie,ie,0,,
2006,semi-final,ie,mk,ie,mk,0,,
2006,semi-final,ie,pl,ie,pl,7,,
2006,semi-final,ie,be,ie,be,5,,
2006,semi-final,ie,is,ie,is,2,,
2006,semi-final,ie,al,ie,al,0,,
2006,semi-final,ie,cy,ie,cy,0,,
2006,semi-final,ie,si,ie,si,0,,
2006,semi-final,ie,bg,ie,bg,0,,
2006,semi-final,ie,ee,ie,ee,1,,
2006,semi-final,ie,pt,ie,pt,0,,
2006,semi-final,ie,nl,ie,nl,0,,
2006,semi-final,ie,mc,ie,mc,0,,
2006,semi-final,ie,by,ie,by,0,,
2006,semi-final,ie,ad,ie,ad,0,,
2006,semi-final,il,fi,il,fi,7,,
2006,semi-final,il,ba,il,ba,1,,
2006,semi-final,il,ru,il,ru,12,,
2006,semi-final,il,se,il,se,6,,
2006,semi-final,il,lt,il,lt,0,,
2006,semi-final,il,am,il,am,10,,
2006,semi-final,il,ua,il,ua,8,,
2006,semi-final,il,tr,il,tr,3,,
2006,semi-final,il,ie,il,ie,5,,
2006,semi-final,il,mk,il,mk,0,,
2006,semi-final,il,pl,il,pl,2,,
2006,semi-final,il,be,il,be,0,,
2006,semi-final,il,is,il,is,0,,
2006,semi-final,il,al,il,al,0,,
2006,semi-final,il,cy,il,cy,0,,
2006,semi-final,il,si,il,si,4,,
2006,semi-final,il,bg,il,bg,0,,
2006,semi-final,il,ee,il,ee,0,,
2006,semi-final,il,pt,il,pt,0,,
2006,semi-final,il,nl,il,nl,0,,
2006,semi-final,il,mc,il,mc,0,,
2006,semi-final,il,by,il,by,0,,
2006,semi-final,il,ad,il,ad,0,,
2006,semi-final,lv,fi,lv,fi,8,,
2006,semi-final,lv,ba,lv,ba,2,,
2006,semi-final,lv,ru,lv,ru,12,,
2006,semi-final,lv,se,lv,se,5,,
2006,semi-final,lv,lt,lv,lt,10,,
2006,semi-final,lv,am,lv,am,0,,
2006,semi-final,lv,ua,lv,ua,6,,
2006,semi-final,lv,tr,lv,tr,0,,
2006,semi-final,lv,ie,lv,ie,4,,
2006,semi-final,lv,mk,lv,mk,0,,
2006,semi-final,lv,pl,lv,pl,3,,
2006,semi-final,lv,be,lv,be,0,,
2006,semi-final,lv,is,lv,is,1,,
2006,semi-final,lv,al,lv,al,0,,
2006,semi-final,lv,cy,lv,cy,0,,
2006,semi-final,lv,si,lv,si,0,,
2006,semi-final,lv,bg,lv,bg,0,,
2006,semi-final,lv,ee,lv,ee,7,,
2006,semi-final,lv,pt,lv,pt,0,,
2006,semi-final,lv,nl,lv,nl,0,,
2006,semi-final,lv,mc,lv,mc,0,,
2006,semi-final,lv,by,lv,by,0,,
2006,semi-final,lv,ad,lv,ad,0,,
2006,semi-final,lt,fi,lt,fi,10,,
2006,semi-final,lt,ba,lt,ba,3,,
2006,semi-final,lt,ru,lt,ru,12,,
2006,semi-final,lt,se,lt,se,5,,
2006,semi-final,lt,lt,lt,lt,0,,
2006,semi-final,lt,am,lt,am,0,,
2006,semi-final,lt,ua,lt,ua,6,,
2006,semi-final,lt,tr,lt,tr,0,,
2006,semi-final,lt,ie,lt,ie,4,,
2006,semi-final,lt,mk,lt,mk,0,,
2006,semi-final,lt,pl,lt,pl,8,,
2006,semi-final,lt,be,lt,be,2,,
2006,semi-final,lt,is,lt,is,7,,
2006,semi-final,lt,al,lt,al,0,,
2006,semi-final,lt,cy,lt,cy,0,,
2006,semi-final,lt,si,lt,si,0,,
2006,semi-final,lt,bg,lt,bg,0,,
2006,semi-final,lt,ee,lt,ee,0,,
2006,semi-final,lt,pt,lt,pt,0,,
2006,semi-final,lt,nl,lt,nl,1,,
2006,semi-final,lt,mc,lt,mc,0,,
2006,semi-final,lt,by,lt,by,0,,
2006,semi-final,lt,ad,lt,ad,0,,
2006,semi-final,mt,fi,mt,fi,10,,
2006,semi-final,mt,ba,mt,ba,2,,
2006,semi-final,mt,ru,mt,ru,8,,
2006,semi-final,mt,se,mt,se,12,,
2006,semi-final,mt,lt,mt,lt,0,,
2006,semi-final,mt,am,mt,am,0,,
2006,semi-final,mt,ua,mt,ua,3,,
2006,semi-final,mt,tr,mt,tr,0,,
2006,semi-final,mt,ie,mt,ie,6,,
2006,semi-final,mt,mk,mt,mk,0,,
2006,semi-final,mt,pl,mt,pl,1,,
2006,semi-final,mt,be,mt,be,7,,
2006,semi-final,mt,is,mt,is,0,,
2006,semi-final,mt,al,mt,al,0,,
2006,semi-final,mt,cy,mt,cy,4,,
2006,semi-final,mt,si,mt,si,5,,
2006,semi-final,mt,bg,mt,bg,0,,
2006,semi-final,mt,ee,mt,ee,0,,
2006,semi-final,mt,pt,mt,pt,0,,
2006,semi-final,mt,nl,mt,nl,0,,
2006,semi-final,mt,mc,mt,mc,0,,
2006,semi-final,mt,by,mt,by,0,,
2006,semi-final,mt,ad,mt,ad,0,,
2006,semi-final,md,fi,md,fi,5,,
2006,semi-final,md,ba,md,ba,8,,
2006,semi-final,md,ru,md,ru,12,,
2006,semi-final,md,se,md,se,7,,
2006,semi-final,md,lt,md,lt,6,,
2006,semi-final,md,am,md,am,2,,
2006,semi-final,md,ua,md,ua,10,,
2006,semi-final,md,tr,md,tr,0,,
2006,semi-final,md,ie,md,ie,1,,
2006,semi-final,md,mk,md,mk,0,,
2006,semi-final,md,pl,md,pl,4,,
2006,semi-final,md,be,md,be,0,,
2006,semi-final,md,is,md,is,0,,
2006,semi-final,md,al,md,al,0,,
2006,semi-final,md,cy,md,cy,0,,
2006,semi-final,md,si,md,si,0,,
2006,semi-final,md,bg,md,bg,0,,
2006,semi-final,md,ee,md,ee,0,,
2006,semi-final,md,pt,md,pt,0,,
2006,semi-final,md,nl,md,nl,0,,
2006,semi-final,md,mc,md,mc,0,,
2006,semi-final,md,by,md,by,3,,
2006,semi-final,md,ad,md,ad,0,,
2006,semi-final,mc,fi,mc,fi,0,,
2006,semi-final,mc,ba,mc,ba,12,,
2006,semi-final,mc,ru,mc,ru,0,,
2006,semi-final,mc,se,mc,se,8,,
2006,semi-final,mc,lt,mc,lt,4,,
2006,semi-final,mc,am,mc,am,0,,
2006,semi-final,mc,ua,mc,ua,2,,
2006,semi-final,mc,tr,mc,tr,0,,
2006,semi-final,mc,ie,mc,ie,7,,
2006,semi-final,mc,mk,mc,mk,0,,
2006,semi-final,mc,pl,mc,pl,0,,
2006,semi-final,mc,be,mc,be,6,,
2006,semi-final,mc,is,mc,is,1,,
2006,semi-final,mc,al,mc,al,0,,
2006,semi-final,mc,cy,mc,cy,10,,
2006,semi-final,mc,si,mc,si,3,,
2006,semi-final,mc,bg,mc,bg,0,,
2006,semi-final,mc,ee,mc,ee,5,,
2006,semi-final,mc,pt,mc,pt,0,,
2006,semi-final,mc,nl,mc,nl,0,,
2006,semi-final,mc,mc,mc,mc,0,,
2006,semi-final,mc,by,mc,by,0,,
2006,semi-final,mc,ad,mc,ad,0,,
2006,semi-final,nl,fi,nl,fi,6,,
2006,semi-final,nl,ba,nl,ba,8,,
2006,semi-final,nl,ru,nl,ru,1,,
2006,semi-final,nl,se,nl,se,4,,
2006,semi-final,nl,lt,nl,lt,5,,
2006,semi-final,nl,am,nl,am,12,,
2006,semi-final,nl,ua,nl,ua,0,,
2006,semi-final,nl,tr,nl,tr,10,,
2006,semi-final,nl,ie,nl,ie,3,,
2006,semi-final,nl,mk,nl,mk,0,,
2006,semi-final,nl,pl,nl,pl,2,,
2006,semi-final,nl,be,nl,be,7,,
2006,semi-final,nl,is,nl,is,0,,
2006,semi-final,nl,al,nl,al,0,,
2006,semi-final,nl,cy,nl,cy,0,,
2006,semi-final,nl,si,nl,si,0,,
2006,semi-final,nl,bg,nl,bg,0,,
2006,semi-final,nl,ee,nl,ee,0,,
2006,semi-final,nl,pt,nl,pt,0,,
2006,semi-final,nl,nl,nl,nl,0,,
2006,semi-final,nl,mc,nl,mc,0,,
2006,semi-final,nl,by,nl,by,0,,
2006,semi-final,nl,ad,nl,ad,0,,
2006,semi-final,mk,fi,mk,fi,7,,
2006,semi-final,mk,ba,mk,ba,10,,
2006,semi-final,mk,ru,mk,ru,5,,
2006,semi-final,mk,se,mk,se,1,,
2006,semi-final,mk,lt,mk,lt,4,,
2006,semi-final,mk,am,mk,am,0,,
2006,semi-final,mk,ua,mk,ua,2,,
2006,semi-final,mk,tr,mk,tr,8,,
2006,semi-final,mk,ie,mk,ie,0,,
2006,semi-final,mk,mk,mk,mk,0,,
2006,semi-final,mk,pl,mk,pl,0,,
2006,semi-final,mk,be,mk,be,0,,
2006,semi-final,mk,is,mk,is,0,,
2006,semi-final,mk,al,mk,al,12,,
2006,semi-final,mk,cy,mk,cy,0,,
2006,semi-final,mk,si,mk,si,3,,
2006,semi-final,mk,bg,mk,bg,6,,
2006,semi-final,mk,ee,mk,ee,0,,
2006,semi-final,mk,pt,mk,pt,0,,
2006,semi-final,mk,nl,mk,nl,0,,
2006,semi-final,mk,mc,mk,mc,0,,
2006,semi-final,mk,by,mk,by,0,,
2006,semi-final,mk,ad,mk,ad,0,,
2006,semi-final,no,fi,no,fi,8,,
2006,semi-final,no,ba,no,ba,12,,
2006,semi-final,no,ru,no,ru,4,,
2006,semi-final,no,se,no,se,10,,
2006,semi-final,no,lt,no,lt,5,,
2006,semi-final,no,am,no,am,0,,
2006,semi-final,no,ua,no,ua,0,,
2006,semi-final,no,tr,no,tr,1,,
2006,semi-final,no,ie,no,ie,6,,
2006,semi-final,no,mk,no,mk,0,,
2006,semi-final,no,pl,no,pl,2,,
2006,semi-final,no,be,no,be,0,,
2006,semi-final,no,is,no,is,7,,
2006,semi-final,no,al,no,al,3,,
2006,semi-final,no,cy,no,cy,0,,
2006,semi-final,no,si,no,si,0,,
2006,semi-final,no,bg,no,bg,0,,
2006,semi-final,no,ee,no,ee,0,,
2006,semi-final,no,pt,no,pt,0,,
2006,semi-final,no,nl,no,nl,0,,
2006,semi-final,no,mc,no,mc,0,,
2006,semi-final,no,by,no,by,0,,
2006,semi-final,no,ad,no,ad,0,,
2006,semi-final,pl,fi,pl,fi,12,,
2006,semi-final,pl,ba,pl,ba,5,,
2006,semi-final,pl,ru,pl,ru,8,,
2006,semi-final,pl,se,pl,se,7,,
2006,semi-final,pl,lt,pl,lt,10,,
2006,semi-final,pl,am,pl,am,3,,
2006,semi-final,pl,ua,pl,ua,6,,
2006,semi-final,pl,tr,pl,tr,0,,
2006,semi-final,pl,ie,pl,ie,2,,
2006,semi-final,pl,mk,pl,mk,0,,
2006,semi-final,pl,pl,pl,pl,0,,
2006,semi-final,pl,be,pl,be,4,,
2006,semi-final,pl,is,pl,is,0,,
2006,semi-final,pl,al,pl,al,0,,
2006,semi-final,pl,cy,pl,cy,0,,
2006,semi-final,pl,si,pl,si,0,,
2006,semi-final,pl,bg,pl,bg,0,,
2006,semi-final,pl,ee,pl,ee,0,,
2006,semi-final,pl,pt,pl,pt,0,,
2006,semi-final,pl,nl,pl,nl,0,,
2006,semi-final,pl,mc,pl,mc,1,,
2006,semi-final,pl,by,pl,by,0,,
2006,semi-final,pl,ad,pl,ad,0,,
2006,semi-final,pt,fi,pt,fi,8,,
2006,semi-final,pt,ba,pt,ba,6,,
2006,semi-final,pt,ru,pt,ru,7,,
2006,semi-final,pt,se,pt,se,12,,
2006,semi-final,pt,lt,pt,lt,5,,
2006,semi-final,pt,am,pt,am,0,,
2006,semi-final,pt,ua,pt,ua,10,,
2006,semi-final,pt,tr,pt,tr,0,,
2006,semi-final,pt,ie,pt,ie,4,,
2006,semi-final,pt,mk,pt,mk,0,,
2006,semi-final,pt,pl,pt,pl,0,,
2006,semi-final,pt,be,pt,be,2,,
2006,semi-final,pt,is,pt,is,3,,
2006,semi-final,pt,al,pt,al,0,,
2006,semi-final,pt,cy,pt,cy,0,,
2006,semi-final,pt,si,pt,si,0,,
2006,semi-final,pt,bg,pt,bg,1,,
2006,semi-final,pt,ee,pt,ee,0,,
2006,semi-final,pt,pt,pt,pt,0,,
2006,semi-final,pt,nl,pt,nl,0,,
2006,semi-final,pt,mc,pt,mc,0,,
2006,semi-final,pt,by,pt,by,0,,
2006,semi-final,pt,ad,pt,ad,0,,
2006,semi-final,ro,fi,ro,fi,5,,
2006,semi-final,ro,ba,ro,ba,12,,
2006,semi-final,ro,ru,ro,ru,7,,
2006,semi-final,ro,se,ro,se,6,,
2006,semi-final,ro,lt,ro,lt,3,,
2006,semi-final,ro,am,ro,am,2,,
2006,semi-final,ro,ua,ro,ua,8,,
2006,semi-final,ro,tr,ro,tr,10,,
2006,semi-final,ro,ie,ro,ie,0,,
2006,semi-final,ro,mk,ro,mk,1,,
2006,semi-final,ro,pl,ro,pl,0,,
2006,semi-final,ro,be,ro,be,0,,
2006,semi-final,ro,is,ro,is,0,,
2006,semi-final,ro,al,ro,al,0,,
2006,semi-final,ro,cy,ro,cy,4,,
2006,semi-final,ro,si,ro,si,0,,
2006,semi-final,ro,bg,ro,bg,0,,
2006,semi-final,ro,ee,ro,ee,0,,
2006,semi-final,ro,pt,ro,pt,0,,
2006,semi-final,ro,nl,ro,nl,0,,
2006,semi-final,ro,mc,ro,mc,0,,
2006,semi-final,ro,by,ro,by,0,,
2006,semi-final,ro,ad,ro,ad,0,,
2006,semi-final,ru,fi,ru,fi,8,,
2006,semi-final,ru,ba,ru,ba,7,,
2006,semi-final,ru,ru,ru,ru,0,,
2006,semi-final,ru,se,ru,se,3,,
2006,semi-final,ru,lt,ru,lt,4,,
2006,semi-final,ru,am,ru,am,12,,
2006,semi-final,ru,ua,ru,ua,10,,
2006,semi-final,ru,tr,ru,tr,0,,
2006,semi-final,ru,ie,ru,ie,1,,
2006,semi-final,ru,mk,ru,mk,0,,
2006,semi-final,ru,pl,ru,pl,5,,
2006,semi-final,ru,be,ru,be,0,,
2006,semi-final,ru,is,ru,is,0,,
2006,semi-final,ru,al,ru,al,2,,
2006,semi-final,ru,cy,ru,cy,0,,
2006,semi-final,ru,si,ru,si,0,,
2006,semi-final,ru,bg,ru,bg,0,,
2006,semi-final,ru,ee,ru,ee,0,,
2006,semi-final,ru,pt,ru,pt,0,,
2006,semi-final,ru,nl,ru,nl,0,,
2006,semi-final,ru,mc,ru,mc,0,,
2006,semi-final,ru,by,ru,by,6,,
2006,semi-final,ru,ad,ru,ad,0,,
2006,semi-final,cs,fi,cs,fi,8,,
2006,semi-final,cs,ba,cs,ba,12,,
2006,semi-final,cs,ru,cs,ru,6,,
2006,semi-final,cs,se,cs,se,4,,
2006,semi-final,cs,lt,cs,lt,3,,
2006,semi-final,cs,am,cs,am,0,,
2006,semi-final,cs,ua,cs,ua,5,,
2006,semi-final,cs,tr,cs,tr,0,,
2006,semi-final,cs,ie,cs,ie,1,,
2006,semi-final,cs,mk,cs,mk,10,,
2006,semi-final,cs,pl,cs,pl,0,,
2006,semi-final,cs,be,cs,be,0,,
2006,semi-final,cs,is,cs,is,2,,
2006,semi-final,cs,al,cs,al,0,,
2006,semi-final,cs,cy,cs,cy,0,,
2006,semi-final,cs,si,cs,si,7,,
2006,semi-final,cs,bg,cs,bg,0,,
2006,semi-final,cs,ee,cs,ee,0,,
2006,semi-final,cs,pt,cs,pt,0,,
2006,semi-final,cs,nl,cs,nl,0,,
2006,semi-final,cs,mc,cs,mc,0,,
2006,semi-final,cs,by,cs,by,0,,
2006,semi-final,cs,ad,cs,ad,0,,
2006,semi-final,si,fi,si,fi,10,,
2006,semi-final,si,ba,si,ba,12,,
2006,semi-final,si,ru,si,ru,4,,
2006,semi-final,si,se,si,se,7,,
2006,semi-final,si,lt,si,lt,6,,
2006,semi-final,si,am,si,am,0,,
2006,semi-final,si,ua,si,ua,2,,
2006,semi-final,si,tr,si,tr,0,,
2006,semi-final,si,ie,si,ie,3,,
2006,semi-final,si,mk,si,mk,8,,
2006,semi-final,si,pl,si,pl,0,,
2006,semi-final,si,be,si,be,5,,
2006,semi-final,si,is,si,is,0,,
2006,semi-final,si,al,si,al,1,,
2006,semi-final,si,cy,si,cy,0,,
2006,semi-final,si,si,si,si,0,,
2006,semi-final,si,bg,si,bg,0,,
2006,semi-final,si,ee,si,ee,0,,
2006,semi-final,si,pt,si,pt,0,,
2006,semi-final,si,nl,si,nl,0,,
2006,semi-final,si,mc,si,mc,0,,
2006,semi-final,si,by,si,by,0,,
2006,semi-final,si,ad,si,ad,0,,
2006,semi-final,es,fi,es,fi,10,,
2006,semi-final,es,ba,es,ba,1,,
2006,semi-final,es,ru,es,ru,0,,
2006,semi-final,es,se,es,se,7,,
2006,semi-final,es,lt,es,lt,0,,
2006,semi-final,es,am,es,am,12,,
2006,semi-final,es,ua,es,ua,3,,
2006,semi-final,es,tr,es,tr,0,,
2006,semi-final,es,ie,es,ie,0,,
2006,semi-final,es,mk,es,mk,0,,
2006,semi-final,es,pl,es,pl,4,,
2006,semi-final,es,be,es,be,2,,
2006,semi-final,es,is,es,is,6,,
2006,semi-final,es,al,es,al,0,,
2006,semi-final,es,cy,es,cy,0,,
2006,semi-final,es,si,es,si,0,,
2006,semi-final,es,bg,es,bg,5,,
2006,semi-final,es,ee,es,ee,0,,
2006,semi-final,es,pt,es,pt,0,,
2006,semi-final,es,nl,es,nl,0,,
2006,semi-final,es,mc,es,mc,0,,
2006,semi-final,es,by,es,by,0,,
2006,semi-final,es,ad,es,ad,8,,
2006,semi-final,se,fi,se,fi,12,,
2006,semi-final,se,ba,se,ba,10,,
2006,semi-final,se,ru,se,ru,7,,
2006,semi-final,se,se,se,se,0,,
2006,semi-final,se,lt,se,lt,4,,
2006,semi-final,se,am,se,am,3,,
2006,semi-final,se,ua,se,ua,0,,
2006,semi-final,se,tr,se,tr,0,,
2006,semi-final,se,ie,se,ie,1,,
2006,semi-final,se,mk,se,mk,0,,
2006,semi-final,se,pl,se,pl,0,,
2006,semi-final,se,be,se,be,5,,
2006,semi-final,se,is,se,is,6,,
2006,semi-final,se,al,se,al,2,,
2006,semi-final,se,cy,se,cy,0,,
2006,semi-final,se,si,se,si,0,,
2006,semi-final,se,bg,se,bg,0,,
2006,semi-final,se,ee,se,ee,8,,
2006,semi-final,se,pt,se,pt,0,,
2006,semi-final,se,nl,se,nl,0,,
2006,semi-final,se,mc,se,mc,0,,
2006,semi-final,se,by,se,by,0,,
2006,semi-final,se,ad,se,ad,0,,
2006,semi-final,ch,fi,ch,fi,5,,
2006,semi-final,ch,ba,ch,ba,12,,
2006,semi-final,ch,ru,ch,ru,0,,
2006,semi-final,ch,se,ch,se,4,,
2006,semi-final,ch,lt,ch,lt,0,,
2006,semi-final,ch,am,ch,am,3,,
2006,semi-final,ch,ua,ch,ua,0,,
2006,semi-final,ch,tr,ch,tr,8,,
2006,semi-final,ch,ie,ch,ie,2,,
2006,semi-final,ch,mk,ch,mk,6,,
2006,semi-final,ch,pl,ch,pl,0,,
2006,semi-final,ch,be,ch,be,0,,
2006,semi-final,ch,is,ch,is,0,,
2006,semi-final,ch,al,ch,al,10,,
2006,semi-final,ch,cy,ch,cy,1,,
2006,semi-final,ch,si,ch,si,0,,
2006,semi-final,ch,bg,ch,bg,0,,
2006,semi-final,ch,ee,ch,ee,0,,
2006,semi-final,ch,pt,ch,pt,7,,
2006,semi-final,ch,nl,ch,nl,0,,
2006,semi-final,ch,mc,ch,mc,0,,
2006,semi-final,ch,by,ch,by,0,,
2006,semi-final,ch,ad,ch,ad,0,,
2006,semi-final,tr,fi,tr,fi,6,,
2006,semi-final,tr,ba,tr,ba,12,,
2006,semi-final,tr,ru,tr,ru,4,,
2006,semi-final,tr,se,tr,se,0,,
2006,semi-final,tr,lt,tr,lt,2,,
2006,semi-final,tr,am,tr,am,10,,
2006,semi-final,tr,ua,tr,ua,7,,
2006,semi-final,tr,tr,tr,tr,0,,
2006,semi-final,tr,ie,tr,ie,0,,
2006,semi-final,tr,mk,tr,mk,8,,
2006,semi-final,tr,pl,tr,pl,0,,
2006,semi-final,tr,be,tr,be,0,,
2006,semi-final,tr,is,tr,is,0,,
2006,semi-final,tr,al,tr,al,3,,
2006,semi-final,tr,cy,tr,cy,0,,
2006,semi-final,tr,si,tr,si,0,,
2006,semi-final,tr,bg,tr,bg,1,,
2006,semi-final,tr,ee,tr,ee,0,,
2006,semi-final,tr,pt,tr,pt,0,,
2006,semi-final,tr,nl,tr,nl,5,,
2006,semi-final,tr,mc,tr,mc,0,,
2006,semi-final,tr,by,tr,by,0,,
2006,semi-final,tr,ad,tr,ad,0,,
2006,semi-final,ua,fi,ua,fi,6,,
2006,semi-final,ua,ba,ua,ba,8,,
2006,semi-final,ua,ru,ua,ru,12,,
2006,semi-final,ua,se,ua,se,4,,
2006,semi-final,ua,lt,ua,lt,5,,
2006,semi-final,ua,am,ua,am,7,,
