Identifiers,Betweenness Centrality,Eigenvector Centrality
2023_MT,0.0,4.998975917572778e-61
2023_LV,0.0,4.998975917572778e-61
2019_GR,0.0,1.1834535564836053e-35
2023_IS,0.0,1.619193842834415e-79
2019_GE,0.0,6.568230549615678e-48
2023_IL,0.0,6.568230549615678e-48
2023_HR,0.0,6.568230549615678e-48
2023_FR,0.0,2.2287245120442102e-67
2023_SI,0.0,4.998975917572778e-61
2004_AD,0.0,1.619193842834415e-79
2017_IS,0.0,1.2784104122817781e-44
2007_TR,0.0,4.998975917572778e-61
2008_FI,0.0,4.998975917572778e-61
2008_ES,0.0,4.998975917572778e-61
2008_EE,0.0,4.998975917572778e-61
2008_DK,0.0,4.998975917572778e-61
2008_DE,0.0,1.619193842834415e-79
2008_CZ,0.0,4.998975917572778e-61
2008_CH,0.0,3.3721099267806244e-55
2008_BG,0.0,1.619193842834415e-79
2008_BE,0.0,1.619193842834415e-79
2008_BA,0.0,8.095969214172074e-80
2008_AZ,0.0,4.998975917572778e-61
2008_AD,0.0,1.619193842834415e-79
2007_UA,0.0,4.998975917572778e-61
2007_SE,0.0,1.619193842834415e-79
2007_BE,0.0,6.568230549615678e-48
2007_RO,0.0,4.998975917572778e-61
2007_NL,0.0,3.372109926780623e-55
2007_MD,0.0,1.9753362612951454e-55
2007_LT,0.0,1.619193842834415e-79
2007_IL,0.0,1.619193842834415e-79
2007_IE,0.0,1.619193842834415e-79
2007_HR,0.0,1.619193842834415e-79
2007_GB,0.0,1.619193842834415e-79
2007_FR,0.0,1.619193842834415e-79
2007_FI,0.0,6.568230549615678e-48
2007_DE,0.0,4.998975917572778e-61
2007_CZ,0.0,1.619193842834415e-79
2007_CH,0.0,8.095969214172074e-80
2008_FR,0.0,2.2287245120442102e-67
2008_GB,0.0,1.619193842834415e-79
2008_HR,0.0,1.619193842834415e-79
2008_IE,0.0,6.568230549615678e-48
2009_NL,0.0,4.998975917572778e-61
2009_ME,0.0,4.998975917572778e-61
2009_MD,0.0,3.3721099267806244e-55
2009_LV,0.0,9.840105490016854e-38
2009_LT,0.0,2.2287245120442102e-67
2009_IL,0.0,4.998975917572778e-61
2009_HR,0.0,6.568230549615678e-48
2009_GB,0.0,4.998975917572778e-61
2009_FR,0.0,4.998975917572778e-61
2009_FI,0.0,6.568230549615678e-48
2009_ES,0.0,6.568230549615678e-48
2009_DE,0.0,4.998975917572778e-61
2009_CZ,0.0,1.619193842834415e-79
2009_CH,0.0,1.619193842834415e-79
2009_BG,0.0,3.372109926780623e-55
2009_BE,0.0,4.998975917572778e-61
2009_AZ,0.0,2.2287245120442102e-67
2009_AD,0.0,3.3721099267806244e-55
2008_TR,0.0,1.619193842834415e-79
2008_SM,0.0,6.568230549615678e-48
2008_SI,0.0,6.568230549615678e-48
2008_RO,0.0,3.372109926780623e-55
2008_PL,0.0,2.2287245120442102e-67
2008_NO,0.0,6.722181365474763e-57
2008_NL,0.0,3.372109926780623e-55
2008_MD,0.0,6.568230549615678e-48
2008_LT,0.0,3.3721099267806244e-55
2007_BG,0.0,4.998975917572778e-61
2007_BA,0.0,6.568230549615678e-48
2009_PT,0.0,2.2287245120442102e-67
2004_SI,0.0,4.998975917572778e-61
2005_MT,0.0,2.999806487207055e-34
2005_LV,0.0,1.619193842834415e-79
2005_IL,0.0,3.372109926780623e-55
2005_IE,0.0,4.998975917572778e-61
2005_HU,0.0,6.568230549615678e-48
2005_GB,0.0,2.2287245120442102e-67
2005_FR,0.0,6.568230549615678e-48
2005_ES,0.0,4.998975917572778e-61
2005_BG,0.0,2.2287245120442102e-67
2005_BE,0.0,1.619193842834415e-79
2005_AT,0.0,4.998975917572778e-61
2004_UA,0.0,2.2287245120442102e-67
2004_TR,0.0,1.619193842834415e-79
2004_RO,0.0,4.998975917572778e-61
2007_AT,0.0,6.568230549615678e-48
2004_PT,0.0,4.998975917572778e-61
2004_PL,0.0,4.998975917572778e-61
2004_NO,0.0,6.568230549615678e-48
2004_NL,0.0,6.568230549615678e-48
2004_IL,0.0,3.3721099267806244e-55
2004_IE,0.0,4.998975917572778e-61
2004_HR,0.0,6.568230549615678e-48
2004_GB,0.0,4.998975917572778e-61
2004_ES,0.0,4.998975917572778e-61
2004_EE,0.0,4.998975917572778e-61
2004_DE,0.0,4.998975917572778e-61
2004_CH,0.0,1.619193842834415e-79
2004_AT,0.0,1.619193842834415e-79
2005_NL,0.0,4.998975917572778e-61
2005_PL,0.0,6.568230549615678e-48
2005_PT,0.0,3.372109926780623e-55
2005_RO,0.0,1.619193842834415e-79
2006_UA,0.0,2.2287245120442102e-67
2006_TR,0.0,2.2287245120442102e-67
2006_RO,0.0,4.998975917572778e-61
2006_PT,0.0,1.619193842834415e-79
2006_PL,0.0,4.998975917572778e-61
2006_NO,0.0,4.998975917572778e-61
2006_NL,0.0,1.619193842834415e-79
2006_MT,0.0,3.3721099267806244e-55
2006_MD,0.0,1.619193842834415e-79
2006_MC,0.0,1.619193842834415e-79
2006_LV,0.0,4.998975917572778e-61
2006_LT,0.0,4.998975917572778e-61
2006_IL,0.0,3.3721099267806244e-55
2006_IE,0.0,2.2287245120442102e-67
2006_GR,0.0,3.3721099267806244e-55
2006_GB,0.0,4.998975917572778e-61
2006_FR,0.0,4.998975917572778e-61
2006_FI,0.0,4.998975917572778e-61
2006_ES,0.0,4.998975917572778e-61
2006_EE,0.0,6.568230549615678e-48
2006_DE,0.0,1.619193842834415e-79
2006_CY,0.0,4.998975917572778e-61
2006_BY,0.0,4.998975917572778e-61
2006_BG,0.0,3.372109926780623e-55
2006_BE,0.0,4.998975917572778e-61
2005_UA,0.0,3.5689456849623394e-51
2005_TR,0.0,9.840105490016854e-38
2009_PL,0.0,6.568230549615678e-48
2009_RO,0.0,9.840105490016854e-38
2017_DK,0.0,4.998975917572778e-61
2013_IT,0.0,6.10478450125501e-58
2014_GB,0.0,4.998975917572778e-61
2014_FI,0.0,2.2287245120442102e-67
2014_DE,0.0,4.998975917572778e-61
2014_CH,0.0,4.998975917572778e-61
2014_BE,0.0,3.372109926780623e-55
2013_RU,0.0,6.568230549615678e-48
2013_RO,0.0,4.998975917572778e-61
2013_NL,0.0,3.3721099267806244e-55
2013_MT,0.0,4.998975917572778e-61
2013_MK,0.0,6.568230549615678e-48
2013_ME,0.0,6.568230549615678e-48
2013_LV,0.0,3.372109926780623e-55
2013_LT,0.0,2.2287245120442102e-67
2013_IE,0.0,4.998975917572778e-61
2012_RO,0.0,4.998975917572778e-61
2013_HU,0.0,3.3721099267806244e-55
2013_HR,0.0,1.619193842834415e-79
2013_GB,0.0,4.998975917572778e-61
2013_FR,0.0,6.568230549615678e-48
2013_ES,0.0,6.568230549615678e-48
2013_EE,0.0,6.568230549615678e-48
2013_DE,0.0,1.619193842834415e-79
2013_CH,0.0,1.619193842834415e-79
2013_BG,0.0,3.332650611715185e-61
2013_BE,0.0,4.998975917572778e-61
2013_AL,0.0,4.998975917572778e-61
2012_UA,0.0,1.278410412281779e-44
2012_TR,0.0,2.2287245120442102e-67
2014_GE,0.0,4.998975917572778e-61
2014_GR,0.0,1.2784104122817781e-44
2014_IE,0.0,1.2784104122817781e-44
2014_IL,0.0,4.998975917572778e-61
2017_BY,0.0,6.568230549615678e-48
2017_AU,0.0,6.568230549615678e-48
2016_SM,0.0,4.474065270301782e-34
2016_EE,0.0,4.998975917572778e-61
2016_DE,0.0,6.568230549615678e-48
2016_BA,0.0,9.840105490016854e-38
2016_AZ,0.0,6.568230549615678e-48
2016_AL,0.0,4.998975917572778e-61
2015_RO,0.0,3.372109926780623e-55
2015_PT,0.0,4.998975917572778e-61
2015_MT,0.0,4.998975917572778e-61
2015_MD,0.0,4.998975917572778e-61
2015_IT,0.0,1.619193842834415e-79
2015_IS,0.0,3.372109926780623e-55
2015_IE,0.0,3.3721099267806244e-55
2015_HU,0.0,3.3721099267806244e-55
2015_FR,0.0,3.372109926780623e-55
2015_DE,0.0,4.998975917572778e-61
2015_CZ,0.0,4.998975917572778e-61
2015_CH,0.0,2.2287245120442102e-67
2015_AU,0.0,4.998975917572778e-61
2014_MT,0.0,1.619193842834415e-79
2014_MD,0.0,6.568230549615678e-48
2014_LV,0.0,1.619193842834415e-79
2014_LT,0.0,3.3721099267806244e-55
2014_IT,0.0,6.568230549615678e-48
2014_IS,0.0,6.568230549615678e-48
2012_SK,0.0,4.998975917572778e-61
2012_NL,0.0,2.2287245120442102e-67
2009_RU,0.0,2.2287245120442102e-67
2010_NL,0.0,1.619193842834415e-79
2011_FR,0.0,4.998975917572778e-61
2011_FI,0.0,1.619193842834415e-79
2011_DK,0.0,4.998975917572778e-61
2011_CH,0.0,4.998975917572778e-61
2011_BE,0.0,1.619193842834415e-79
2011_AT,0.0,2.2287245120442102e-67
2010_UA,0.0,4.998975917572778e-61
2010_TR,0.0,1.2784104122817781e-44
2010_SK,0.0,4.998975917572778e-61
2010_RU,0.0,4.998975917572778e-61
2010_RO,0.0,4.998975917572778e-61
2010_PT,0.0,4.998975917572778e-61
2010_PL,0.0,1.278410412281779e-44
2010_MK,0.0,4.998975917572778e-61
2012_MT,0.0,4.998975917572778e-61
2010_LT,0.0,1.619193842834415e-79
2010_GE,0.0,6.568230549615678e-48
2010_GB,0.0,1.619193842834415e-79
2010_FR,0.0,1.619193842834415e-79
2010_FI,0.0,4.998975917572778e-61
2010_ES,0.0,6.568230549615678e-48
2010_EE,0.0,4.998975917572778e-61
2010_CY,0.0,2.2287245120442102e-67
2010_BG,0.0,6.568230549615678e-48
2010_BE,0.0,3.372109926780623e-55
2010_AL,0.0,6.568230549615678e-48
2009_TR,0.0,6.568230549615678e-48
2009_SK,0.0,3.372109926780623e-55
2011_GB,0.0,1.619193842834415e-79
2011_GE,0.0,6.568230549615678e-48
2011_HR,0.0,6.568230549615678e-48
2011_IL,0.0,2.0407423090627583e-19
2012_ME,0.0,3.3721099267806244e-55
2012_MD,0.0,3.372109926780623e-55
2012_LV,0.0,6.568230549615678e-48
2012_IT,0.0,2.2287245120442102e-67
2012_IL,0.0,1.619193842834415e-79
2012_HR,0.0,2.2287245120442102e-67
2012_GB,0.0,6.568230549615678e-48
2012_FR,0.0,3.372109926780623e-55
2012_FI,0.0,4.998975917572778e-61
2012_CH,0.0,4.998975917572778e-61
2012_BY,0.0,4.998975917572778e-61
2012_BG,0.0,4.998975917572778e-61
2012_BE,0.0,4.998975917572778e-61
2012_AL,0.0,2.2287245120442102e-67
2011_UA,0.0,6.568230549615678e-48
2011_TR,0.0,4.998975917572778e-61
2011_SM,0.0,6.568230549615678e-48
2011_SK,0.0,4.998975917572778e-61
2011_RO,0.0,2.2287245120442102e-67
2011_PT,0.0,4.998975917572778e-61
2011_PL,0.0,2.2287245120442102e-67
2011_NL,0.0,4.998975917572778e-61
2011_MT,0.0,4.998975917572778e-61
2011_MK,0.0,5.4632874060729356e-48
2011_LV,0.0,4.998975917572778e-61
2011_LT,0.0,3.372109926780623e-55
2011_IT,0.0,2.2287245120442102e-67
2024_UA,0.0,6.568230549615678e-48
